Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.00611340721371,0.0215912314015,22.6267485328
2,0.0,0.00122136843856,0.00900751919253,36.7932223561
3,0.0,0.00111098046764,0.00921017490909,38.388101973
4,0.0,0.00106672176044,0.00918272171984,37.0951172865
5,0.0,0.001039049268,0.00903033908107,37.6481521701
6,0.0,0.00106463495467,0.014409369597,36.5741887469
7,0.0,0.00104364346189,0.00967696945881,36.9548915936
8,0.0,0.00107833080983,0.00919988479,37.286138279
9,0.0,0.00106214012776,0.00748272021301,37.5736872439
10,0.0,0.00115486278664,0.00944178565987,37.8217777234
11,0.0,0.00125172004628,0.00671096561127,38.3813712478
12,0.0,0.00139140924148,0.00860430698376,38.3011623153
13,0.0,0.00168839568505,0.00728707239614,38.0689087232
14,0.0,0.00143319691415,0.00750211654231,40.1335200444
15,0.0,0.00126452381955,0.00854947485495,40.0151044946
16,0.0,0.00113789987518,0.00836158992024,38.7737299849
17,0.0,0.00112196892733,0.00677473192918,39.4874266735
18,0.0,0.00116924994218,0.00680584133952,38.9389297557
19,0.0,0.00116217473696,0.00568730895757,38.7206861014
20,0.0,0.00122933763487,0.00694687932846,39.4737746552
21,0.0,0.00128476845275,0.00665369526832,39.3615058086
22,0.0,0.00128092621744,0.00598475448205,39.8071843728
23,0.0,0.00126612309541,0.00593000657391,40.4444857697
24,0.0,0.00151824321365,0.00570009725634,40.1347844967
25,0.0,0.00127330781252,0.0060447222495,41.3147107167
26,0.0,0.0011948096595,0.00570459366427,41.5903697879
27,0.0,0.00122267080587,0.00540787919308,40.3849249105
28,0.0,0.00115354725567,0.00411774858949,41.3901455266
29,0.0,0.00114369019866,0.00508724286919,40.4191383907
30,0.0,0.00136386819649,0.0067372922611,40.9067886062
31,0.0,0.00165818917449,0.00569302206859,39.5881190971
32,0.0,0.00132124643715,0.00480859014788,41.2002522647
33,0.0,0.0013374792994,0.00569942352013,40.173125224
34,0.0,0.00111159831577,0.00593724940554,40.9786120957
35,0.0,0.0010811439628,0.00416377411457,41.648925229
