Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.100346550345,0.193153110147,20.0516533572
2,0.0,0.0254635564983,0.0574140228331,28.3280735201
3,0.0,0.0288842141628,0.0849665746093,32.2768358152
4,0.0,0.0199964527041,0.0581706449389,39.4551303632
5,0.0,0.0145691914484,0.0510100536048,40.8338185606
6,0.0,0.0106885508634,0.037707259506,38.4202875831
7,0.0,0.00685017285869,0.0236947655678,32.3877968111
8,0.0,0.00968011161312,0.0303634312004,40.6890161042
9,0.0,0.00541516495869,0.0150534803048,41.0764690991
10,0.0,0.00610883906484,0.0266599567607,38.1283537772
11,0.0,0.00481402920559,0.0171160127968,37.4045938476
12,0.0,0.00681845024228,0.0223880618811,44.7346656265
13,0.0,0.00448924805969,0.0158386737108,35.9681375197
14,0.0,0.00517408107407,0.0200130617246,32.769683074
15,0.0,0.00354884597473,0.0204235062003,37.3863795326
16,0.0,0.00307848104276,0.022047346551,44.3706264595
17,0.0,0.00260100304149,0.0184318911284,45.7571996661
18,0.0,0.00250849905424,0.0121658947319,46.3847376909
19,0.0,0.00204378536437,0.0104777403176,35.4669857928
20,0.0,0.00263204395305,0.0127483570017,46.1905890397
