Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.00804818605538,0.0209667713381,23.1983611193
2,0.0,0.00281461809063,0.0103154766839,29.505012492
3,0.0,0.00180936168181,0.00784963988699,32.8933901714
4,0.0,0.00127696401905,0.00527786789462,35.8250555736
5,0.0,0.000912342005176,0.00388401497621,35.688046714
6,0.0,0.000702244054992,0.00292326372582,36.0680080302
7,0.0,0.000568944343831,0.00291368130129,36.7091986045
8,0.0,0.000446821260266,0.00244113927474,37.2990470415
9,0.0,0.000418851373252,0.00420675131027,37.4471973851
10,0.0,0.000360250438098,0.00239597875625,37.3297737064
11,0.0,0.000353513497976,0.00227849193616,36.869932026
12,0.0,0.000344477000181,0.00330097944243,37.1114386943
13,0.0,0.000333375207265,0.00252957202028,37.9799985968
14,0.0,0.000309958588332,0.00185281687882,36.8779065466
15,0.0,0.000321152727702,0.00231028341223,37.6459385309
16,0.0,0.000298691733042,0.00158315150184,36.9791124564
17,0.0,0.000295558501966,0.00224943215726,37.1074365597
18,0.0,0.000301915570162,0.00172844305634,37.0414893602
19,0.0,0.000292949334835,0.00334805413149,37.1532973563
20,0.0,0.000291712849867,0.00177069857018,36.2837884869
21,0.0,0.000288212273153,0.00191613327479,36.5943899611
22,0.0,0.000280636607204,0.00235342687229,36.5358648431
23,0.0,0.000282396338298,0.0017844798509,37.2673380682
24,0.0,0.000281907161116,0.00266505880281,36.7623168251
25,0.0,0.000276937612216,0.00272716507316,36.9495505729
26,0.0,0.000282800951391,0.00223532248056,36.7947035922
27,0.0,0.000273738254327,0.00240549884038,36.5259410068
28,0.0,0.000271147559397,0.00237973534386,36.388459834
29,0.0,0.000272797272191,0.00192420742242,36.9498146845
30,0.0,0.000270836616983,0.00308027890278,36.9151030749
31,0.0,0.000272316441988,0.00186835713102,37.7207365765
32,0.0,0.000271205420722,0.00275787450373,37.5714334838
33,0.0,0.000268312438857,0.00256767268293,37.4623058692
34,0.0,0.000266039391863,0.00307807606878,37.859425513
35,0.0,0.000267172590247,0.00207985675661,36.430702586
36,0.0,0.000270735332742,0.00285464210901,37.1841654298
37,0.0,0.000267006785725,0.00196997764288,36.7475273056
38,0.0,0.000268718355801,0.00308180283173,37.2348296816
39,0.0,0.000268211780349,0.00332168041496,37.2554965011
40,0.0,0.000267555229948,0.00180076523684,36.3253032265
41,0.0,0.00026334526483,0.00234275622061,37.0911818161
42,0.0,0.000264126138063,0.00271759970346,36.3094660947
43,0.0,0.000266930650105,0.00276584037347,36.6112364596
44,0.0,0.000265002672677,0.00177081683651,37.2684387794
45,0.0,0.000264022266492,0.00335849784315,36.8285846273
46,0.0,0.00026234445977,0.00207709715469,37.356753844
47,0.0,0.000263066485059,0.00223997500725,36.8804460552
48,0.0,0.000262600646238,0.00289397495799,37.5880744776
49,0.0,0.000262476122589,0.00212039973121,36.5991882218
50,0.0,0.000264148809947,0.00227331330534,36.77806142
51,0.0,0.000265762329218,0.00279253581539,37.2966228583
52,0.0,0.000262448235299,0.00242775423685,36.3688892051
53,0.0,0.000261371690431,0.00202061697491,37.7249819409
54,0.0,0.000261554884491,0.00171223408543,37.5550095626
55,0.0,0.000259692623513,0.00147102123592,37.4650580708
