Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.0371281689964,0.0883465118706,28.6920864016
2,0.0,0.032916643098,0.0889246493578,31.6967664013
3,0.0,0.021009490639,0.05837764889,33.4337582407
4,0.0,0.0212367502972,0.0520176697522,32.8901997096
5,0.0,0.0171271530911,0.0449465304613,28.1789973843
6,0.0,0.00959653668106,0.0311442133039,30.2643617053
7,0.0,0.0125378020108,0.0406117316335,35.5351003456
8,0.0,0.00996278161183,0.0305023249239,43.6189316954
9,0.0,0.00897616716102,0.0319000016898,37.3800608386
10,0.0,0.0123475465924,0.04037545342,44.8075303345
11,0.0,0.0103660709225,0.0326597996056,38.0237293455
12,0.0,0.01092958441,0.0336028192192,41.4310243573
13,0.0,0.00805682018399,0.0224714064971,41.440157525
14,0.0,0.00777169242501,0.0273625787348,38.7547653195
15,0.0,0.0082817569375,0.0247049549595,45.7648093038
16,0.0,0.00638115857728,0.0193473707885,45.3721418729
17,0.0,0.00503150536679,0.0172823823988,45.6973771065
18,0.0,0.00540580167435,0.0209504922852,46.0639206706
19,0.0,0.00593604901806,0.0198214139789,41.7399599562
20,0.0,0.00628275377676,0.0186218041927,41.7225772115
