Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.0402259230614,0.0828964933753,23.2526454537
2,0.0,0.0149335862603,0.0412799876183,35.4798171513
3,0.0,0.00987174166366,0.0317981891334,42.2683611656
4,0.0,0.0135345555842,0.0479441605508,37.1673959627
5,0.0,0.00897532012314,0.0258361488581,42.4171842957
6,0.0,0.00694660278969,0.0289719080552,43.5688176462
7,0.0,0.00492331627756,0.0152553725988,44.6957379137
8,0.0,0.00465935100801,0.0154634546489,45.7058070619
9,0.0,0.00587545423768,0.0205018300563,40.1995416462
10,0.0,0.00495558930561,0.0228376142681,39.4880368683
11,0.0,0.00473822220229,0.02403375227,46.7089430876
12,0.0,0.00249433228746,0.0116823302582,46.6833598301
13,0.0,0.00325979967602,0.0137667985633,38.9251474112
14,0.0,0.00270306877792,0.011349744536,41.4807769917
15,0.0,0.0024977788562,0.0138494700193,46.9041821242
16,0.0,0.00332005978562,0.0154576260597,41.9821292225
17,0.0,0.00272045112215,0.0113949977793,38.3139668326
18,0.0,0.00197763931938,0.00851095151156,42.1831376491
19,0.0,0.00251817200333,0.0164651796222,40.9203742157
20,0.0,0.00217195346486,0.0105306960642,35.2108612795
