Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.00566056025273,0.0189961951924,24.6002023635
2,0.0,0.00129470709362,0.0100956350565,37.3817130219
3,0.0,0.00107591190026,0.00706337724114,37.6209862896
4,0.0,0.0010538473085,0.0119075412746,36.9172446353
5,0.0,0.00104332065675,0.0112380387611,37.271117299
6,0.0,0.00104089828092,0.00917377201258,37.4301128623
7,0.0,0.00103147553455,0.0083857587364,36.8224077209
8,0.0,0.00103211892711,0.00948295238777,37.1247328433
9,0.0,0.00105404685892,0.0102636948694,37.1876656322
10,0.0,0.00116562918702,0.00921345396782,37.3195176693
11,0.0,0.00117716531095,0.00852218881482,38.4951243659
12,0.0,0.00116352449113,0.00911890621064,37.2251855246
13,0.0,0.00127527138975,0.00844079495873,39.3944480942
14,0.0,0.00134594629635,0.00942556645605,37.7768301025
15,0.0,0.00128495437093,0.00650027866359,38.3151665664
16,0.0,0.00124538249511,0.00611473662429,39.2071561655
17,0.0,0.00126800616272,0.00726399394916,38.9825108534
18,0.0,0.00161179831484,0.00678365609492,38.8671866836
19,0.0,0.00151440262562,0.00750648052199,39.0763467879
20,0.0,0.0014890542283,0.00804520105012,40.4300243498
21,0.0,0.00119375110953,0.00568977441872,39.8044053914
22,0.0,0.00132982767827,0.00569641137845,40.5353598115
23,0.0,0.00134021310951,0.00514393668273,41.3998302948
24,0.0,0.00130010988796,0.00640417965478,40.7696424863
25,0.0,0.00119484780298,0.00503233798663,40.6940021082
26,0.0,0.00117710980121,0.00575807218556,41.1372671518
27,0.0,0.00121012763411,0.00510544160497,40.4618173746
28,0.0,0.00114176484349,0.00390295986435,42.0457686185
29,0.0,0.00115605424799,0.00441050884547,41.6525478341
30,0.0,0.0011757811968,0.00617827114766,42.1241600399
31,0.0,0.00118648441276,0.0052877367707,41.9827462361
32,0.0,0.00138131456042,0.0062488699914,40.8506613877
33,0.0,0.00128686069511,0.00501764352084,40.5729067584
34,0.0,0.00142916740442,0.00631402158178,40.5862411364
35,0.0,0.00125269165146,0.00524032700341,40.760334698
36,0.0,0.00114445453219,0.00518876825226,40.7904769299
37,0.0,0.00108746931073,0.00514362794347,41.5490160423
38,0.0,0.0010922082176,0.00431799187791,41.649091959
39,0.0,0.00121131869673,0.00531762038008,41.3454009942
40,0.0,0.00116902585723,0.00526388366707,41.1005022323
41,0.0,0.00110267802374,0.00558704374707,41.2351589758
42,0.0,0.00109833769384,0.00475529686082,41.8900112174
43,0.0,0.00109718386957,0.00444580070325,42.6299288344
44,0.0,0.00109281545447,0.00502065673936,41.4704887431
45,0.0,0.00109714197461,0.00557705630199,41.8925860085
46,0.0,0.00117356282135,0.00599808535771,41.158479206
47,0.0,0.00114670227922,0.00422986593912,40.8308554101
48,0.0,0.00114326292241,0.00643717095372,42.2032459076
49,0.0,0.00113567315566,0.00586924636737,41.500980407
50,0.0,0.00108853464772,0.00430917210761,41.6143731308
51,0.0,0.00105927376717,0.004321447853,41.083597466
52,0.0,0.00108691240312,0.00537799404119,40.6744262009
53,0.0,0.00109547678439,0.00407840478001,41.0234999449
54,0.0,0.00105324191682,0.00345833944157,42.0025811712
55,0.0,0.00108589406009,0.00399158610962,43.6940946291
56,0.0,0.00109101550479,0.00545605813968,41.1017669562
57,0.0,0.00111277298129,0.00468292729347,40.2046227426
58,0.0,0.00112526608282,0.00446809765999,42.8015191074
59,0.0,0.00109586991894,0.0046575946908,41.2338821953
60,0.0,0.00109057131049,0.00431826400454,41.5639884479
61,0.0,0.00107311078464,0.00415758759482,41.8824354799
62,0.0,0.00107447716,0.00519042337546,41.629964222
63,0.0,0.00114379882871,0.00427015167661,42.1821865404
64,0.0,0.00110512755928,0.00443168234779,40.3064357673
65,0.0,0.00109534797666,0.00475762908463,41.2015070496
66,0.0,0.00107060566952,0.00481363622239,41.4551062976
67,0.0,0.00112370338757,0.0043261889834,41.7760318167
68,0.0,0.0010770570254,0.00393397409352,40.3433158807
69,0.0,0.00106254300335,0.00474225520738,41.441580104
70,0.0,0.00107571117696,0.00380474872654,40.0478841149
71,0.0,0.00106549086049,0.00432532170089,42.2368087573
72,0.0,0.0011012771778,0.00574779382441,40.9593936105
73,0.0,0.00108355350967,0.0041849341651,40.6896566077
74,0.0,0.00108010236872,0.0041036405426,40.27256356
75,0.0,0.00111391507962,0.00416343190591,42.1781628597
76,0.0,0.00108442573401,0.00463166396366,41.6431318642
77,0.0,0.00123506789387,0.00475097911549,40.7010367582
78,0.0,0.00779340217123,0.0267736120499,41.5773921885
79,0.0,3.57088340474,225.638150313,16.4441776442
80,0.0,1.47833221331,7.19107156396,-11.4814483869
81,0.0,0.571105178073,4.66618513763,-0.071852385808
82,0.0,0.468957616389,1.80078447312,2.19933452994
83,0.0,0.320253648981,0.899805161357,6.02016494786
84,0.0,0.27054998558,0.696620438993,6.77934693809
85,0.0,0.217111187801,0.601481303573,7.65687215607
86,0.0,0.200964688882,0.612584064901,8.79656883635
87,0.0,0.17855232209,0.526256884634,8.80219252916
88,0.0,0.172357569262,0.44292014055,8.47994300315
89,0.0,0.135277855024,0.420256045088,9.24063213859
90,0.0,0.144788600504,0.450473794341,8.74187337572
91,0.0,0.135476542264,0.370679573715,9.63747579564
92,0.0,0.105382683594,0.354544975981,10.4462875333
93,0.0,0.112179744523,0.37040178813,11.7177949265
94,0.0,0.0981410079636,0.321055256948,10.7073469081
95,0.0,0.106960313953,0.363567595556,11.4212136785
96,0.0,0.0924111048691,0.314443015307,11.3578864118
97,0.0,0.0864608326927,0.298691514134,11.0924056812
98,0.0,0.0900939786807,0.286085515097,11.8237512386
99,0.0,0.0750956443138,0.27270935066,12.2895473906
100,0.0,0.0740640855394,0.264171105996,12.1790906837
101,0.0,0.0713758111,0.254554643482,11.4615400445
102,0.0,0.0663801179267,0.253190604597,13.1857990758
103,0.0,0.0607300885022,0.21355098132,14.1699986134
104,0.0,0.056984564662,0.226124448702,13.5235787311
105,0.0,0.0586104413494,0.218430174515,13.1860985887
106,0.0,0.0610749805346,0.225393766165,13.5110509816
107,0.0,0.0578718906268,0.222574734688,11.828418502
108,0.0,0.0563297135755,0.219057787955,13.1906939394
109,0.0,0.0508844498079,0.200596019439,12.7455187674
110,0.0,0.0518856508657,0.197875580937,13.448295062
111,0.0,0.0454216231592,0.181870268844,12.8169602661
112,0.0,0.0463105267845,0.187436179258,13.6895438563
113,0.0,0.0431560956407,0.180782963708,14.9681021845
114,0.0,0.0393953588791,0.162363898382,15.4050935517
115,0.0,0.0429744269233,0.169166805409,15.983776097
116,0.0,0.0392841467168,0.151721163094,15.3534724172
117,0.0,0.0380279515404,0.162645947188,15.1919417327
118,0.0,0.039238183666,0.165263016522,15.5571699004
119,0.0,0.0424143025652,0.1594026329,16.6353863627
120,0.0,0.0352247107774,0.145739625953,16.0233590095
121,0.0,0.0371616642922,0.16110985782,16.204495425
122,0.0,0.0363948076032,0.138845529594,17.0812205228
123,0.0,0.0350691431202,0.140780705586,16.426090875
124,0.0,0.0336008798331,0.148092640191,16.5016041282
125,0.0,0.0351048601326,0.146516530961,16.4434110787
126,0.0,0.0333558913786,0.137612307817,16.4834450965
127,0.0,0.0311832345556,0.12912913952,17.2699840675
128,0.0,0.0282188808545,0.129205596633,16.6062996621
129,0.0,0.0305767033715,0.121114017069,16.5658311132
130,0.0,0.0256336099468,0.114375278912,16.3706545525
131,0.0,0.0324300392531,0.128391529806,17.5158681052
132,0.0,0.0282285329653,0.112853090465,16.7883817313
133,0.0,0.0292988783214,0.124569766782,17.1208412451
134,0.0,0.0250830064993,0.107677939348,16.7204568696
135,0.0,0.0270227012923,0.114884053264,17.1911429721
136,0.0,0.0267314199591,0.112526960671,17.880252247
137,0.0,0.0272550828988,0.10822077198,17.7912795255
138,0.0,0.0241480638972,0.106938222144,18.2580750183
139,0.0,0.0269750813022,0.105700777937,18.0722577955
140,0.0,0.0279510951368,0.0996188018471,16.851850149
141,0.0,0.026799625135,0.0975472663529,17.8761949232
142,0.0,0.0255331387045,0.107573925238,19.2632519893
143,0.0,0.0250392026501,0.102203039825,18.6058413143
144,0.0,0.0240589826135,0.0986150786281,18.1841881177
145,0.0,0.0237895774888,0.0966093180701,18.3804996846
146,0.0,0.0249407186639,0.0969492602162,17.6856762846
147,0.0,0.0252539948095,0.100804772414,18.4685832873
148,0.0,0.0231242568698,0.0932380842045,18.7181548299
149,0.0,0.0267454923829,0.0978118064813,19.0427838892
150,0.0,0.0225226529408,0.0841533905827,19.3445646144
151,0.0,0.019995827321,0.0837274494581,18.7940565957
152,0.0,0.0207290161867,0.0793331042863,20.2126959489
153,0.0,0.0203681979561,0.0784164167941,18.1477778587
154,0.0,0.0199633884709,0.0851063787937,20.4738267919
155,0.0,0.0183984131087,0.0750911721028,19.7798110752
156,0.0,0.0193347906461,0.0768362444825,19.96711222
157,0.0,0.0212016392034,0.0846477732994,18.6155536017
158,0.0,0.0212811036734,0.0832729342394,18.9175398273
159,0.0,0.0185590967536,0.0701004212722,18.9083338487
160,0.0,0.017420053063,0.070429741405,19.4538981524
161,0.0,0.0168960726354,0.0658213444054,19.593002247
162,0.0,0.016747842473,0.0721269364469,19.5381256636
163,0.0,0.0184077423764,0.0738292316906,19.3374988041
164,0.0,0.0182445165003,0.0765719170682,20.0174037256
165,0.0,0.0192292003892,0.0716888359748,19.419050752
166,0.0,0.0178233410465,0.0713587912731,21.077422793
167,0.0,0.0166571933543,0.0665730369277,20.2035193895
168,0.0,0.0167199692456,0.0632392477244,20.3410009223
169,0.0,0.017864142952,0.0685776556842,19.898027733
170,0.0,0.015972340689,0.067118415609,21.122204839
171,0.0,0.0164626516402,0.0661327658221,20.2696929102
172,0.0,0.0162569875596,0.0570710385218,20.7752870842
173,0.0,0.0150827733567,0.0597774387337,20.7581664511
174,0.0,0.0145956717432,0.0631938235369,20.5050236447
175,0.0,0.0135363946902,0.0551984050311,20.5896679748
176,0.0,0.013776709605,0.053682191344,21.8736792752
177,0.0,0.0142159427749,0.0561378571205,20.7865127445
178,0.0,0.0149250405142,0.0585161786992,21.3478480041
179,0.0,0.014940495824,0.0592542574741,22.1944766509
180,0.0,0.0147079264745,0.0534450449049,21.41959762
181,0.0,0.0121252084034,0.0512022586074,20.1447817575
182,0.0,0.0142344629858,0.0589901595376,21.0721765309
183,0.0,0.0134845101391,0.0526801441796,21.7563386453
184,0.0,0.012870835315,0.0505048276857,21.7130734422
185,0.0,0.0121158516034,0.0490564594977,22.5276042628
186,0.0,0.0135327704484,0.0534895334393,21.3413941027
187,0.0,0.0140515359119,0.0548641889356,20.8635828782
188,0.0,0.0143237597775,0.0549510665238,21.7822473433
189,0.0,0.01187262889,0.0492579653859,21.7870564124
190,0.0,0.01602706759,0.0558529227972,23.4401236234
191,0.0,0.0121260826825,0.0459513592999,22.0928460938
192,0.0,0.0114209681517,0.0443359894212,24.7084372294
193,0.0,0.0115969627048,0.0515780449379,22.2601726375
194,0.0,0.0114760996657,0.0468139192555,22.0126356054
195,0.0,0.012929150369,0.0467526351567,22.5264576006
196,0.0,0.0121501451358,0.0445059560705,24.2677495768
197,0.0,0.011586951965,0.0452640852425,22.6936694504
198,0.0,0.010472597694,0.0421504233964,21.1089219407
199,0.0,0.0105591282132,0.0430263405666,24.2324305442
200,0.0,0.0109402271686,0.0459459990263,24.5504695929
201,0.0,0.00980881071882,0.0407706540544,25.007125095
202,0.0,0.0109405083465,0.0439088853542,25.8407689202
203,0.0,0.0107413499383,0.0426220210269,25.2536996862
204,0.0,0.0106430600514,0.0400343294721,23.9592445334
205,0.0,0.00824177021859,0.0374766426161,25.447205348
206,0.0,0.00872851865133,0.038129242789,27.2343970103
207,0.0,0.00880059348419,0.0402458285913,26.3091247749
208,0.0,0.00871145213023,0.0349139717408,26.149621876
209,0.0,0.00890845865943,0.0387256128248,24.7530382011
210,0.0,0.00981110143475,0.0391711416189,24.8764707317
211,0.0,0.00983729283325,0.036388848722,27.0370071558
212,0.0,0.00908310011728,0.0353085962124,27.3003314904
213,0.0,0.00790141791804,0.0320939289872,26.2448213361
214,0.0,0.00810013924493,0.033359297784,26.7182337913
215,0.0,0.00829303058563,0.0328463658923,25.734329865
216,0.0,0.00769219722133,0.031506901281,26.2267320236
217,0.0,0.0105839678203,0.0382602320984,28.4073865198
218,0.0,0.0104488491197,0.0366526044905,28.1253853906
219,0.0,0.00952034664806,0.0338752128184,29.4886917255
220,0.0,0.00814908121247,0.0326365983579,28.2308386333
221,0.0,0.00751310338965,0.0305591687094,27.9957767341
222,0.0,0.00786192537053,0.0295049079694,28.6518782265
223,0.0,0.00694247937063,0.0299054758158,29.2023285388
224,0.0,0.0104773166473,0.0370662810514,29.7076678119
225,0.0,0.00834536012262,0.0304876520298,30.4037415075
226,0.0,0.00672558341175,0.0278717227047,30.6038594286
227,0.0,0.00624081495334,0.0250456460053,31.4049027355
