Epoch,im_loss,re_loss,all_loss,psnr
1,0.0,0.0177290571737,0.0483944869135,21.9993833642
2,0.0,0.00404198679025,0.0169010482961,34.339267628
3,0.0,0.00220301998488,0.0134073154069,36.7734331291
4,0.0,0.00140599907609,0.0100236448809,38.114785459
5,0.0,0.00126858149597,0.0103279585193,37.0538616883
6,0.0,0.00118672632379,0.008682801947,37.3665348043
7,0.0,0.00113803958811,0.0097194794449,37.3055540202
8,0.0,0.00109971475031,0.00819334996049,37.0919309678
9,0.0,0.00110111422546,0.0107372760889,37.2732251341
10,0.0,0.00108138361247,0.0101649769349,37.5937978503
11,0.0,0.00107173459546,0.0104293385462,36.6676546288
12,0.0,0.00107304867706,0.0105215820018,37.0126496775
13,0.0,0.00106814767059,0.00962867624476,36.9403694926
14,0.0,0.00106038002414,0.00978667494492,36.5802972607
15,0.0,0.00105000372278,0.00880742727313,37.7973885875
16,0.0,0.00105213325587,0.00989266895922,36.2009879732
17,0.0,0.00104424351885,0.00687818418955,36.5085057362
18,0.0,0.00104522708571,0.00979199744761,37.3010409212
19,0.0,0.00104201352224,0.00949489376508,36.3964501607
20,0.0,0.00103372871527,0.00889185682754,36.8718604108
21,0.0,0.0010315110907,0.00818194274325,37.4425558621
22,0.0,0.00103362971277,0.00957322535687,37.5943780349
23,0.0,0.00102423685894,0.00849289419129,37.4421528398
24,0.0,0.00102886952809,0.0110430414032,37.6200495231
25,0.0,0.0010286570352,0.0110114476411,36.7417498653
26,0.0,0.00102981671807,0.00771728547406,37.2186617667
27,0.0,0.00102694327943,0.010680429684,37.6588925221
28,0.0,0.00102522473899,0.00841585838934,37.7826757002
29,0.0,0.00102530291188,0.00806595828035,37.793730588
30,0.0,0.00103172756499,0.010007203382,36.6895999271
31,0.0,0.00103189589863,0.00928823355353,37.237066444
32,0.0,0.00102976268972,0.00717179864878,37.5098648141
33,0.0,0.00102903475345,0.00912012879271,37.6450721213
34,0.0,0.00103851405729,0.00850509305601,37.7440783258
35,0.0,0.00103182410821,0.00906585944467,37.9242376548
36,0.0,0.001040763114,0.0101841777738,37.3054324638
37,0.0,0.00106637088174,0.0113843076688,36.7441370341
38,0.0,0.00108745073667,0.00934925700421,37.3784131234
39,0.0,0.00105807268992,0.0075545609172,37.7312615185
40,0.0,0.00110150974651,0.00936446986161,37.5040957363
41,0.0,0.00108745400212,0.00830003397423,39.0438602922
42,0.0,0.00112135677773,0.00821081992472,36.9906480654
43,0.0,0.0011756141088,0.011554734828,38.1192825231
44,0.0,0.00116359588574,0.00858364548767,37.9389869401
45,0.0,0.00107431056676,0.00812148802797,38.1413291407
46,0.0,0.00110241493094,0.00735390586779,38.8349136717
47,0.0,0.00110097928846,0.00754800613504,38.2048084246
48,0.0,0.00112951619958,0.00775148799294,38.4012789515
49,0.0,0.00110193133587,0.00698321203236,38.0648922625
50,0.0,0.00115503184206,0.00731099125696,38.0319813311
51,0.0,0.00121423273813,0.00764077876811,38.3095562727
52,0.0,0.00118763328064,0.00819464884116,37.8629501355
53,0.0,0.00120114086312,0.00801305442001,37.9492478021
54,0.0,0.00132845695189,0.00735585698858,38.7379044875
55,0.0,0.00127671202645,0.00652329892037,38.3875332105
56,0.0,0.00132961174531,0.00720091115218,38.8614859746
57,0.0,0.00124191671785,0.00601597988862,41.30550758
58,0.0,0.00137641552719,0.0065505343664,40.1024536721
59,0.0,0.00131877340609,0.00622511035763,40.0796033433
60,0.0,0.00125352517352,0.00647868995438,40.5618374398
61,0.0,0.0012027031451,0.00602594473166,40.7851093247
62,0.0,0.00126644952397,0.00516723515466,40.7164141839
63,0.0,0.00124728826049,0.00494354751427,40.7998253766
64,0.0,0.00126503015636,0.00552685799194,40.9452962017
65,0.0,0.0011669159343,0.0051141135802,40.2211162085
66,0.0,0.00123737926187,0.00569279549527,41.4118455963
67,0.0,0.00117630451568,0.00536766867735,40.517655733
68,0.0,0.00119638544566,0.00532601097366,40.9160782031
69,0.0,0.00120641714893,0.00666783581255,40.4631701514
70,0.0,0.00123587998096,0.00534422841738,41.3800988524
71,0.0,0.00115592011425,0.00483580672299,41.8723721635
72,0.0,0.00113358423987,0.00567290240433,40.9172194085
73,0.0,0.0012502099562,0.00623644224834,41.6373361446
74,0.0,0.00118717094592,0.00497007385129,41.5309181609
75,0.0,0.00112264656927,0.00496592108975,41.8376958135
76,0.0,0.00113087414356,0.00455747527303,41.7199674576
77,0.0,0.00115696157154,0.00667184715858,40.303061473
78,0.0,0.00116097558348,0.00577288973727,41.0353557584
79,0.0,0.00111070239218,0.00438752927585,40.770407133
80,0.0,0.00112417155469,0.00588251838344,42.5162143022
81,0.0,0.00114272937062,0.0056124927185,40.880089944
82,0.0,0.00113670068968,0.00414762358414,41.7147668987
83,0.0,0.00111250686459,0.00491520821815,41.6558722057
84,0.0,0.0010827401682,0.00498157674447,41.540517226
85,0.0,0.0011670486565,0.0056039642368,41.4188845876
86,0.0,0.00113196938764,0.00490139480098,41.033845854
87,0.0,0.0011000281811,0.00480943471193,41.2307472227
88,0.0,0.00109934036736,0.00399491784046,41.1671892414
89,0.0,0.00107709023287,0.00370861334959,41.1301444366
